salinity,temperature,humidity,time_of_day,moisture_below_60
5.02,28.9,79.5,18.87,0
5.46,32.9,66.2,20.95,0
6.74,29.7,75.8,18.13,0
3.01,33.4,71.8,10.2,0
6.22,28.5,90.1,14.83,0
6.46,26.7,86,0.43,0
3.15,33.2,61.8,15.55,0
2.02,33.1,61.6,15.57,0
5.42,32.2,68.1,16.75,0
2.46,34.2,60.1,15.07,0
4.39,29.8,75.4,18.07,0
7.86,29.1,77.5,18.62,0
5.67,32.1,72.7,13.85,0
2.03,34,60.5,14.75,0
2.14,29.2,78.1,18.5,0
3.3,34.9,63.8,10.62,0
2.36,28.4,89,14.53,0
3.07,32.2,68,16.72,0
7.23,32.6,67.7,21.48,0
3.97,28.6,87.6,14.45,0
5.21,36.2,59.1,14.88,0
6.95,28.2,80.5,21.57,0
2.39,28.2,81.6,21.28,0
2.9,33.9,69.9,13.23,0
2.97,33.4,65.3,15.65,0
2.88,29.1,77.5,18.63,0
5.84,29,77.7,18.7,0
4.09,34.1,68.6,10.25,0
6.07,28.5,88.9,14.57,0
7.64,35.5,61.6,10.28,0
8.24,33.1,64.2,16.02,0
5.88,32.7,64.4,16.37,0
5.41,29.1,78,18.62,0
5.5,35,63.9,10.63,0
5.33,34.4,68.6,10.93,0
8.11,33,59.6,15.95,0
7.5,32,69.4,16.9,0
5.35,28.4,79.9,19.5,0
8.02,33.6,69.4,13.1,0
5.2,35.5,60.3,12.58,0
5.43,33,78.8,8.55,0
3.16,30.5,74.6,16.48,0
7.63,29,82.4,17.33,0
7.95,32.3,69.2,14.27,0
8.77,32.8,66.3,20.98,0
2.7,35.6,63.1,12.63,0
7.23,35.3,60.7,9.18,0
5.33,26.7,85.6,0.38,0
8.25,34,58.3,14.68,0
7.3,35.1,63.5,12.53,0
2.55,25.2,99.9,4.15,0
6.86,32.5,67.2,22.13,0
7.5,35.6,64.2,10.4,0
7.52,34.5,64,10.68,0
8.46,28.5,90.3,14.63,0
3.88,34.7,62,11.9,0
5.98,33.2,62.4,15.43,0
5.6,33.3,61.2,15.52,0
7.97,33.4,67.1,15.53,0
5.46,25.3,99.9,5.77,0
5.49,32.3,68.6,16.7,0
6.57,33.4,68,10.33,0
8.93,35.4,64.9,12.75,0
3.25,36.2,57.6,10.83,0
6.44,32.1,66.3,16.85,0
6.47,35,62.5,12.5,0
3.34,28.5,90.1,14.72,0
2.05,32.3,73.3,13.73,0
6.12,33.5,66.9,14.42,0
5.9,32.1,66.9,16.82,0
2.94,36,51.8,17.85,0
6.57,34.7,63.4,14.25,0
8.32,27.3,86.6,23.72,0
2.67,33.8,61.3,15.22,0
6.19,35.1,64.3,12.43,0
4.81,33.5,62.9,15.27,0
5.99,33.3,62.8,15.35,0
2.74,33.1,60.1,15.75,0
6.72,32.6,67.2,21.52,0
4.02,29.1,76.8,18.65,0
2.88,35.7,53.3,9.8,0
8.45,28.8,88.6,15.05,0
5.41,34.8,61.5,11.78,0
6.54,32.2,73.9,13.78,0
2.95,33.1,61,15.85,0
7.23,32.6,67.2,21.38,0
6.55,35.3,63.8,12.55,0
4.39,28.6,89.9,14.65,0
7.73,33.9,71.6,13.17,0
2.73,28.8,88.8,15.1,0
2.45,35.3,61,12.23,0
4.81,28.2,82.4,22.1,0
8.05,32.3,69.5,14.05,0
7.65,33.1,61.6,15.98,0
8.28,35.5,62.1,12.65,0
8.32,28.3,83.7,20.9,0
7.81,33.7,60.2,15.18,0
8.28,28.5,88.4,14.47,0
2.35,35.2,61.9,10.23,0
5.64,32,70.9,14.12,0
2.98,33.6,59.1,14.85,0
8.11,33.2,69.7,9.95,0
5.43,35.7,61.3,12.62,0
2.41,33.2,67.8,14.33,0
2.42,32.3,67.1,16.63,0
3.76,32.6,66.8,21.45,0
2.53,31.2,69,18.73,0
6.44,34.2,70.7,10.87,0
6.75,32.4,73.6,13.67,0
5.45,34.5,67.6,10.7,0
2.96,38.6,53.7,12.38,0
5.65,35.6,62.9,12.6,0
7.12,37.8,57.3,11.02,0
5.43,33.1,62.8,15.8,0
6.5,28.8,80.4,19.02,0
4.18,28.5,80.1,19.37,0
3.53,36,51.2,17.97,0
8.09,28.4,89.8,14.82,0
8.39,27.3,83.1,22.53,0
2.81,28.5,88.7,14.5,0
4.72,33.6,66.4,13.3,0
4.75,32.9,63.9,16.13,0
3.85,29.6,75.6,18.2,0
3.16,29.2,77.7,18.48,0
3.35,32.5,73,9.52,0
3.56,33.8,68.8,10.28,0
4.06,33.7,60.2,14.65,0
4.51,33.3,63,15.38,0
7.19,33.1,63.6,16.05,0
3.4,32.8,64.4,16.3,0
2.06,32.7,66.8,16.43,0
8.38,32.4,66.8,16.58,0
3.82,29.6,75.9,18.2,0
7.85,33.8,58.2,15.17,0
4.85,35.5,53.3,18.07,0
3.52,32.4,67.6,22.13,0
8.58,28.5,90.2,14.85,0
3.37,33.1,70.5,13.95,0
5.24,32.9,65.7,16.23,0
5.67,32,67.7,16.88,0
2.01,28.5,89.2,14.67,0
3.58,28.8,89.5,15.18,0
6.73,28.1,83.6,22.48,0
8.2,33.8,59.7,14.87,0
2.71,33.9,58.7,15.1,0
6.51,28.7,80.6,19.07,0
4.73,33.1,62,20.27,0
6.19,28.6,89.1,14.95,0
8.54,28.3,82.1,20.37,0
7.68,33.9,68.4,13.22,0
3.73,31.8,69.7,14.17,0
6.57,32,68.3,16.92,0
4.37,33.7,70.9,13.08,0
6.25,29.3,76.6,18.37,0
3.97,33.4,65.5,15.72,0
6.48,29.5,75.8,18.22,0
2.41,28.8,80.5,19,0
7.32,32.3,72.4,9.48,0
2.59,35.3,63.6,12.68,0
5.61,28.8,79.1,19.52,0
8.72,32.2,71.4,13.87,0
3.93,34.1,57.5,14.92,0
7.51,34.2,60.2,15.08,0
5.79,33.3,60.8,15.67,0
7.37,28.6,88.2,14.42,0
5.56,24.7,99.9,2.3,0
5.17,32.8,66.2,16.33,0
3.11,32.6,62.7,16.48,0
4.89,33.1,62,20.25,0
8.13,35.2,60.2,14.13,0
3.08,33.1,62.2,20.23,0
7.61,34.2,68.6,10.85,0
7.14,28.4,80.9,21.25,0
6.39,33.8,62.6,9.43,0
2.98,32.4,64.2,16.57,0
5.18,35.5,55.7,18.6,0
8.87,33.1,61.9,20.28,0
2.94,35.5,62.8,10.12,0
7.12,35.4,61.4,14.78,0
8.84,28.4,81.3,21.05,0
7.6,29.4,76.7,18.3,0
6.14,29.1,77,18.53,0
5.73,28.8,80.1,18.92,0
7.71,28.6,80.8,19.1,0
7.41,35.4,54.4,18.12,0
5.17,35.3,54.6,18.13,0
7.86,34.9,61.2,13.28,0
8.73,28.5,89,14.58,0
7.43,33.9,71.2,13.18,0
2.98,33.5,66.5,14.37,0
4.13,34.4,59.2,14.97,0
3.62,33.3,65.6,15.63,0
2.98,29.1,77.3,18.58,0
7.76,28.9,79.6,18.83,0
3.25,32.6,71.9,13.92,0
7.5,34,60.5,14.73,0
4.85,34.2,69.8,10.88,0
7.25,33.3,67.4,14.35,0
4.18,32.2,68.4,16.8,0
5.07,32.6,73.7,9.9,0
7.22,33.1,60.2,15.78,0
3.09,28.4,80.9,19.53,0
2.58,33.1,72.3,9.93,0
7.49,34.4,63.3,15.57,0
6.93,34.3,66.2,10.23,0
2.07,35.4,64.6,12.73,0
7.99,28.3,79.7,19.93,0
3.17,32.4,72.3,13.9,0
5.75,33.5,61,15.3,0
6.46,33.2,61.3,15.62,0
2.11,32.2,69.4,16.77,0
4.3,28.5,88,14.6,0
2.95,28.4,88.7,14.78,0
2.2,32.6,66.4,16.52,0
6.2,29.2,76.7,18.45,0
7.43,28.8,80.7,18.93,0
7.77,28.4,80.3,19.58,0
2.25,34.7,67.9,10.95,0
3.37,33.2,60.7,15.47,0
6.15,33.2,61,15.82,0
5.13,32.7,62,16.45,0
5.99,29.4,75.7,18.28,0
7.53,29.3,77.3,18.43,0
2.36,28.6,79.5,19.32,0
2.7,33.6,66,14.4,0
4,32.9,65.2,16.1,0
2.93,32.9,62.8,16.25,0
7.56,32,68.9,16.93,0
5.56,29.7,75.3,18.15,0
8.23,28.9,80.1,18.85,0
7.51,35.6,61.1,10.1,0
5.11,28.6,89.3,14.9,0
5.7,33.2,59,15.48,0
5.59,28.5,79.6,19.43,0
5.16,35.4,53.7,18.08,0
6.16,35.4,54,18.1,0
7.01,34.2,69.3,10.9,0
4.4,34.9,61.1,12.33,0
8.56,25.2,99.9,4.3,0
8.02,35.6,59.4,10.8,0
5.57,33.8,60,15.15,0
5.26,32.4,66.9,16.6,0
6.84,29.2,76.3,18.42,0
8.87,31.2,46.8,19.43,0
3.27,35.5,63.7,12.57,0
2.52,33.1,64.5,16.03,0
7.21,35.5,64.2,12.67,0
2.38,28.6,89.2,14.4,0
6.77,33.5,69.1,13.3,0
3.43,33.5,66.2,14.43,0
3.18,32.6,61.6,16.38,0
6.07,29.5,75.9,18.25,0
6.58,27.2,83.7,22.7,0
8.94,34.7,60,9.3,0
3,33.1,61.3,15.7,0
8.67,32.8,62.7,16.28,0
3.83,28.5,79.6,19.38,0
4.35,28.2,83.8,21.8,0
2.7,28.4,81,19.48,0
6.43,35.1,67.1,10.97,0
5.73,31,75.9,16.15,0
5.77,31.2,77.5,17.05,0
2.5,32.2,68.8,16.78,0
3.99,29.3,76.2,18.4,0
2.46,29.1,78.4,18.55,0
3.56,29,78.9,18.8,0
8,28.6,79.9,19.3,0
5.54,35.1,62.8,12.52,0
2.23,24.7,99.9,2.43,0
3.35,33.7,58.1,14.83,0
6.69,33.5,60.7,15.25,0
7.01,34.7,60.7,9.32,0
2.27,30.9,76.5,16.88,0
7.5,32.4,73,13.68,0
6.42,32.3,74.1,13.75,0
8.78,32.9,62.6,16.12,0
8.18,28.6,88.5,14.97,0
7.3,24.9,99.9,3.02,0
8.79,33,68.7,14.32,0
2.59,28.2,82.7,21.73,0
3.43,29.5,76.3,18.27,0
5.45,29,78.8,18.78,0
7.03,28.8,79.4,19.58,0
5.97,29,77.5,18.75,0
5.81,32.7,67,21.42,0
3.4,31.2,68.3,18.7,0
7.99,28.8,80.8,18.98,0
3.03,32.6,75.1,10.17,0
4.98,33.2,60.3,15.42,0
7.95,32.8,67.1,16.35,0
3.49,32.5,64.8,16.5,0
6.48,28.5,80.1,19.45,0
3.61,28.4,79.9,19.55,0
4.59,24.8,99.9,0.03,0
6.45,24.8,99.9,2.78,0
6.24,32.5,68.9,14.28,0
4.55,29.2,76.9,18.52,0
2.59,28.8,88.3,15.02,0
6.71,32.9,65.7,16.22,0
6.43,28.4,91.3,14.32,0
4.92,32.6,67.7,14.02,0
2.33,33.1,60.7,15.73,0
7.05,32.2,67.5,16.73,0
2.37,32,69.1,14.08,0
6.4,32.4,67.5,14.03,0
8.85,29.3,76.6,18.38,0
3.5,28.8,88.6,15.03,0
2.17,28.8,80.4,19.72,0
7.88,37.4,55.4,11.07,0
4.05,33.1,62.6,20.15,0
7.17,28.5,89.4,14.33,0
3.11,34.5,61.9,15.02,0
5.54,33.3,62.8,15.5,0
5.39,28.5,88.5,14.48,0
4.23,28.3,82.9,20.52,0
4.85,33.4,61.9,15.32,0
7.48,32.8,64.3,16.18,0
6.87,28.7,80.9,19.08,0
6.22,30.5,75.2,16.63,0
3.79,32.5,74.4,13.62,0
2.92,28.5,80.4,19.35,0
4.96,28.4,90,14.62,0
8.32,28.6,90,14.68,0
4.52,28.6,89.8,14.88,0
4.42,32,70.6,14.1,0
4.5,32.8,64.5,16.27,0
2.22,29.8,76.1,18.08,0
8.13,28.6,81.5,19.15,0
8.23,34.2,70.4,10.92,0
5.11,27.2,83.6,22.65,0
4.44,28.9,83.2,17.4,0
4.25,33.7,63.1,13.42,0
6.41,33.2,62.2,15.72,0
4.86,28.6,81.5,19.13,0
7.19,32.8,66.3,21,0
8.78,28.5,90.4,14.27,0
7.62,29.1,77.4,19.12,0
2.4,27.7,83.9,23.4,0
3.93,32.4,67.4,21.77,0
3.82,34.7,62.5,15.27,0
5.58,32.1,72.3,13.82,0
5.52,35.1,64.4,12.4,0
7.86,32.4,74.6,13.7,0
3.47,31.9,69.6,14.22,0
4.92,28.5,89.3,14.7,0
8.8,32.5,72.9,13.65,0
4.28,33.4,60.5,15.33,0
7.59,34.6,66.2,10.67,0
2.48,26.9,99.9,7.1,0
2.07,35.3,66.4,9.55,0
5.64,33.1,59.3,15.88,0
8.23,29,77.7,18.72,0
4.13,34.4,58.4,14.98,0
4.29,33,63.7,16.08,0
6.52,28.6,80.4,19.2,0
3.97,33.7,57.6,14.8,0
4.69,33.2,63.1,15.97,0
3.17,35.8,52.9,18.02,0
2.24,33.5,66.9,10.32,0
5.67,28.8,80.5,18.9,0
6.71,35.1,56.6,18.25,0
8.11,33.6,66.5,13.12,0
6.22,31.8,70.8,14.18,0
4.59,32.1,69.7,14.25,0
2.35,32,67.1,16.87,0
5.48,28.8,80.2,18.95,0
3.87,32.7,66.9,21.4,0
4.7,28.6,88.8,14.92,0
6.17,37.5,55.2,11.03,0
2.15,34.4,63.2,15.05,0
3.95,28.9,79.2,18.82,0
5.1,28.6,81.2,19.18,0
7.72,34.2,60.5,14.93,0
5.92,29.9,73.9,18.03,0
7.1,28.5,80.3,19.47,0
5.42,28.8,80.9,19.03,0
3.7,28.6,80.2,19.25,0
2.25,33.9,60.6,15.13,0
5.2,32.3,66.2,16.65,0
8.2,26.9,88,0.13,0
6.69,33.9,58.8,14.9,0
3.72,28.9,79.1,19.45,0
4.09,28.8,83.5,17.47,0
5.75,28.4,79.4,19.73,0
8.17,31.8,70.8,14.2,0
7.66,29.3,76.3,18.33,0
6.98,32.7,66.7,21.43,0
8.93,29.7,76.2,18.17,0
5.88,31.9,69.5,14.23,0
7.8,34.1,62.8,14.77,0
4.92,32.9,66,16.2,0
4.41,28.3,81,19.75,0
